Crop_Year,Annual_Rainfall,Fertilizer,Pesticide,N_SOIL,P_SOIL,K_SOIL,pH_SOIL,Crop_encoded,Season_encoded,State_encoded
1999,883.4,12261835.68,31194.72,92.64,12.646666666666668,211.60533333333333,7.617333333333333,17,1,27
2013,1350.9,109812.4,205.2,136.125,9.975,204.4,5.2125,52,2,19
2003,1709.8,197960.0,480.0,136.125,9.975,204.4,5.2125,11,1,19
2014,605.6,435337391.3,951651.69,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,11,1,7
2017,2745.5,577804.8,1394.6,157.67307692307693,17.20769230769231,203.49615384615385,5.1038461538461535,36,2,1
1997,2051.4,958457.07,3122.01,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,51,4,2
2010,2574.1,1096492.11,1584.24,157.67307692307693,17.20769230769231,203.49615384615385,5.1038461538461535,15,4,1
2008,1117.9,26002526.4,16360.65,79.5,9.633333333333336,247.64545454545456,6.481818181818182,44,1,4
2001,955.0,51550015.37,131234.74,89.1,16.663636363636364,285.64,7.612727272727272,39,2,14
2013,1348.7,1291307.13,2412.99,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,2,2,25
2018,2989.7,845.062,1.8235,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,31,4,13
2006,1056.2,302940891.0,521862.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,11,1,7
2002,2579.8,87001.73,229.75,113.625,8.825,166.5375,5.4375,53,2,26
2018,1016.3,239082.8,515.9,147.775,19.15,222.65,6.784999999999999,44,1,10
2012,1049.5,11714596.4,24081.73,89.1,16.663636363636364,285.64,7.612727272727272,29,1,14
2004,2706.3,171177.2,331.8,113.625,8.825,166.5375,5.4375,43,1,26
2008,1827.8,138605.76,87.21,113.625,8.825,166.5375,5.4375,11,1,26
2010,1352.0,27408.15,39.6,147.775,19.15,222.65,6.784999999999999,16,2,10
2000,1213.3,40950731.97,108456.66,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,46,4,12
1997,2053.3,190.34,0.62,141.1875,15.4375,160.54999999999998,5.6125,31,1,16
2003,1648.2,1441643.7,3495.6,83.85,13.6,204.85,6.516666666666667,46,4,20
2019,1733.4,752308.8,1620.6,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,44,2,29
1998,743.4,83268146.0,244410.55,92.64,12.646666666666668,211.60533333333333,7.617333333333333,2,1,27
2017,4472.3,741857.28,1790.56,138.75,15.25,161.16666666666666,5.141666666666667,48,1,17
2002,2516.3,55192.61,145.75,137.25,12.5,153.55,6.15,5,4,6
2006,1631.4,308291.94,531.08,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,19,2,29
2012,1430.2,480750400.0,988280.0,83.85,13.6,204.85,6.516666666666667,40,5,20
2012,746.3,46967414.0,96551.05,92.64,12.646666666666668,211.60533333333333,7.617333333333333,1,1,27
2010,1283.1,12624.36,18.24,79.5,9.633333333333336,247.64545454545456,6.481818181818182,2,1,4
2009,847.8,1246.56,1.36,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,27,1,28
2014,301.3,396722880.0,867240.0,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,53,2,8
2016,2039.8,781575.0,1785.0,141.1875,15.4375,160.54999999999998,5.6125,45,1,16
2012,924.1,1573296.4,3234.23,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,4,2,3
1998,1498.0,3458000.0,10150.0,136.125,9.975,204.4,5.2125,21,1,19
2016,710.5,2067189.25,4721.15,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,31,3,7
2000,1907.7,915729.76,2425.28,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,15,1,29
2014,1001.6,2475744.0,5412.0,96.375,16.125,289.9888888888889,7.563888888888889,29,1,15
1997,927.5,1389482.0,4526.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,38,2,0
2013,3255.4,7502209.78,14018.94,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,40,0,13
2002,2627.0,21963.44,58.0,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,49,4,18
2017,814.8,3055595.52,7375.04,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,14,4,7
2018,1515.5,238920.6,515.55,79.5,9.633333333333336,247.64545454545456,6.481818181818182,26,1,4
2019,899.2,14756073.36,31787.07,120.1923076923077,18.884615384615383,270.11538461538464,7.4,46,1,0
2010,1096.0,2030196.42,2933.28,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,17,2,29
2013,1062.3,155037.77,289.71,120.1923076923077,18.884615384615383,270.11538461538464,7.4,37,2,0
2008,1201.9,94120.32,59.22,97.22368421052632,17.86842105263158,247.7,7.605263157894737,48,4,24
2010,1419.0,1609605.9,2325.6,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,19,1,28
2007,1257.2,8110720.0,9728.0,96.375,16.125,289.9888888888889,7.563888888888889,44,1,15
2019,814.5,61130929.84,131686.33,92.64,12.646666666666668,211.60533333333333,7.617333333333333,43,1,27
2010,1096.0,336206.64,485.76,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,4,2,29
2007,1042.2,10005.0,12.0,147.775,19.15,222.65,6.784999999999999,15,1,10
2014,1899.0,3569600.16,7803.18,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,53,2,2
2011,890.5,7655664.0,15081.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,28,1,7
2016,942.6,4498960.25,10274.95,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,46,1,25
2003,3321.3,663957.84,1609.92,138.75,15.25,161.16666666666666,5.141666666666667,7,4,17
2012,1296.6,9580324.0,19694.3,136.125,9.975,204.4,5.2125,24,1,19
2010,1317.7,1441004.25,2082.0,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,38,3,12
2019,1324.1,1658514.56,3572.72,147.775,19.15,222.65,6.784999999999999,2,1,10
2006,927.9,705725.46,1215.72,97.22368421052632,17.86842105263158,247.7,7.605263157894737,0,4,24
2003,1037.4,131188092.0,318096.0,96.375,16.125,289.9888888888889,7.563888888888889,2,1,15
2019,814.5,3847767.52,8288.74,92.64,12.646666666666668,211.60533333333333,7.617333333333333,45,1,27
1999,883.4,1237369.67,3147.93,92.64,12.646666666666668,211.60533333333333,7.617333333333333,24,2,27
2019,1446.7,528333760.0,1138120.0,89.1,16.663636363636364,285.64,7.612727272727272,40,1,14
2007,1021.6,5949640.0,7136.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,14,4,7
2013,1062.3,537502.8,1004.4,120.1923076923077,18.884615384615383,270.11538461538464,7.4,12,1,0
2010,742.6,4172849.31,6029.04,92.64,12.646666666666668,211.60533333333333,7.617333333333333,40,3,27
2006,1146.3,612624.87,1055.34,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,20,3,12
2005,1075.5,12524204.96,21931.98,120.1923076923077,18.884615384615383,270.11538461538464,7.4,9,4,0
2007,740.4,70896230.4,85032.96,89.1,16.663636363636364,285.64,7.612727272727272,20,1,14
2014,1899.0,7975216.8,17433.9,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,52,2,2
2001,1247.0,15305610.32,38964.64,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,24,3,3
2015,747.9,7263.86,15.18,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,25,2,25
2019,1067.8,1985373.84,4276.83,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,28,1,7
2010,1283.1,462450.24,668.16,79.5,9.633333333333336,247.64545454545456,6.481818181818182,48,4,4
2003,1163.0,15044.96,36.48,89.1,16.663636363636364,285.64,7.612727272727272,19,2,14
2016,1205.6,322715535.8,737033.85,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,53,2,3
2018,1665.2,164146.4,354.2,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,45,1,18
2015,2334.4,1013466.38,2117.94,113.625,8.825,166.5375,5.4375,39,2,26
2005,942.4,5348432.0,9366.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,37,4,7
2007,1004.2,23211600.0,27840.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,13,1,0
2008,1827.8,227147.52,142.92,113.625,8.825,166.5375,5.4375,39,2,26
2006,845.2,6266601.99,10795.18,120.1923076923077,18.884615384615383,270.11538461538464,7.4,13,2,0
2017,652.1,22657347.84,54686.18,92.64,12.646666666666668,211.60533333333333,7.617333333333333,4,2,27
2016,2475.3,30650.0,70.0,113.625,8.825,166.5375,5.4375,53,2,26
2013,1348.7,7857077.22,14682.06,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,13,1,25
2007,1434.5875,584158.6,700.64,117.625,22.5,241.4,7.275,40,1,21
2019,1217.7,12473211.2,26869.4,155.25,16.650000000000002,214.01666666666665,6.391666666666667,40,1,9
2018,5649.1,2946038.6,6357.05,138.75,15.25,161.16666666666666,5.141666666666667,24,1,17
2004,1052.0,38265688.0,74172.0,96.375,16.125,289.9888888888889,7.563888888888889,24,1,15
2017,2664.8,46444.8,112.1,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,48,4,13
2019,910.1,23531.12,50.69,97.22368421052632,17.86842105263158,247.7,7.605263157894737,39,2,24
2002,1001.4,77250.72,204.0,79.5,9.633333333333336,247.64545454545456,6.481818181818182,14,4,4
2003,1526.7,5070448.46,12294.48,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,52,1,29
2003,2386.0,21423231.2,51945.6,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,5,4,13
2016,2475.3,595529.5,1360.1,113.625,8.825,166.5375,5.4375,12,1,26
2013,1216.9,105622.19,197.37,155.25,16.650000000000002,214.01666666666665,6.391666666666667,2,1,9
2011,641.3954545,11056.32,21.78,116.8181818181818,20.727272727272727,236.3,7.654545454545455,4,1,5
2019,1317.0,343.52,0.74,117.625,22.5,241.4,7.275,13,3,21
2000,379.7,1364563.0,3614.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,13,4,7
2018,1052.2,278984.0,602.0,155.25,16.650000000000002,214.01666666666665,6.391666666666667,38,1,9
2012,1296.6,45240.0,93.0,136.125,9.975,204.4,5.2125,8,1,19
2019,1317.0,2404.64,5.18,117.625,22.5,241.4,7.275,2,1,21
2006,1207.0,10115398.26,17425.32,155.25,16.650000000000002,214.01666666666665,6.391666666666667,40,1,9
2012,1049.5,46295.6,95.17,89.1,16.663636363636364,285.64,7.612727272727272,26,1,14
2000,935.6,1948674.5,5161.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,34,1,0
2016,1795.8,1866585.0,4263.0,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,52,2,29
1998,1260.8,11386700.0,33422.5,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,43,1,12
2011,1108.3,33001.44,65.01,155.25,16.650000000000002,214.01666666666665,6.391666666666667,51,1,9
1997,473.9,38090269.78,124072.54,92.64,12.646666666666668,211.60533333333333,7.617333333333333,37,4,27
2010,1096.0,2377200.21,3434.64,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,50,4,29
2017,1279.1,3936.0,9.5,147.775,19.15,222.65,6.784999999999999,15,1,10
2005,1650.1,43978141.68,77013.09,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,53,2,29
1998,1048.3,21113560.0,61973.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,46,4,0
2009,1701.9,997403.82,1088.17,157.67307692307693,17.20769230769231,203.49615384615385,5.1038461538461535,15,4,1
2016,902.8,7296385.75,16663.85,147.775,19.15,222.65,6.784999999999999,39,2,10
2010,1389.0,22092630.0,31920.0,96.375,16.125,289.9888888888889,7.563888888888889,32,2,15
2017,1475.8,662035.2,1597.9,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,14,4,28
2016,2971.6,546489.5,1248.1,139.5,15.800000000000002,266.53333333333336,5.416666666666667,33,1,23
2006,1631.4,50956.29,87.78,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,41,2,29
2012,3006.9,660504.0,1357.8,139.5,15.800000000000002,266.53333333333336,5.416666666666667,39,2,23
2016,965.3,28032949.75,64023.05,92.64,12.646666666666668,211.60533333333333,7.617333333333333,20,1,27
2018,1052.2,470380.0,1015.0,155.25,16.650000000000002,214.01666666666665,6.391666666666667,37,1,9
2018,5649.1,302503.0,652.75,138.75,15.25,161.16666666666666,5.141666666666667,16,2,17
2015,2155.3,1031783.94,2156.22,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,29,1,2
2019,899.2,2309141.44,4974.28,120.1923076923077,18.884615384615383,270.11538461538464,7.4,27,1,0
2018,986.2,691296.4,1491.7,97.22368421052632,17.86842105263158,247.7,7.605263157894737,33,2,24
2015,1201.9,13617526.76,28457.88,97.22368421052632,17.86842105263158,247.7,7.605263157894737,49,4,24
2001,849.9,25911708.69,65965.38,92.64,12.646666666666668,211.60533333333333,7.617333333333333,4,2,27
2004,2536.9,6281661.54,12176.01,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,21,1,2
2016,1460.5,494453462.5,1129257.5,83.85,13.6,204.85,6.516666666666667,40,5,20
2016,1580.9,381286.0,870.8,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,1,1,28
2007,2007.5,434483.8,521.12,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,17,1,29
2014,1287.4,1572550.32,3437.61,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,25,2,28
2010,1096.0,87872.19,126.96,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,45,1,29
2010,1297.0,45750514.53,66101.52,120.1923076923077,18.884615384615383,270.11538461538464,7.4,17,2,0
2014,301.3,1358640.0,2970.0,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,24,1,8
2017,652.1,146261.76,353.02,92.64,12.646666666666668,211.60533333333333,7.617333333333333,50,3,27
2014,2015.7,310524.72,678.81,113.625,8.825,166.5375,5.4375,36,2,26
1999,883.4,43310061.05,110182.95,92.64,12.646666666666668,211.60533333333333,7.617333333333333,36,4,27
2013,586.6,187837.0,351.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,17,1,22
2017,1830.0,99659.52,240.54,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,44,0,29
2012,307.9,7092576.4,14580.23,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,16,2,8
1999,667.1,26598831.25,67668.75,147.775,19.15,222.65,6.784999999999999,40,1,10
2016,1147.2,5446658.25,12439.35,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,19,1,12
2017,800.0,160588.8,387.6,89.1,16.663636363636364,285.64,7.612727272727272,47,1,14
2011,1174.095455,5193120.0,10230.0,96.375,16.125,289.9888888888889,7.563888888888889,23,2,15
2019,3119.2,163178.8704,351.5148,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,46,4,13
2004,1612.9,311.36916,0.60354,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,6,4,29
2018,5649.1,385873.8,832.65,138.75,15.25,161.16666666666666,5.141666666666667,43,2,17
2018,5649.1,878475.2,1895.6,138.75,15.25,161.16666666666666,5.141666666666667,49,1,17
2003,826.0,10290455.7,24951.6,120.1923076923077,18.884615384615383,270.11538461538464,7.4,9,4,0
2013,1848.8,3270242.17,6110.91,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,40,0,18
2013,1848.8,191015.78,356.94,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,12,1,18
2015,1717.0,628071234.0,1312542.0,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,40,5,29
2002,1536.6,1485750.98,3923.5,136.125,9.975,204.4,5.2125,39,2,19
1997,1398.5,13799650.0,44950.0,136.125,9.975,204.4,5.2125,40,1,19
2018,1222.7,8047390.8,17364.9,110.20833333333331,10.8,163.25833333333333,6.033333333333334,36,2,11
1998,588.6,10176400.0,29870.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,46,4,22
2016,1795.8,49288418.25,112567.35,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,53,2,29
2011,471.5409091,498874.56,982.74,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,47,1,8
1998,2354.4,798600.4,2344.07,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,31,4,2
2004,2880.2,278000.44,538.86,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,20,1,13
2016,1795.8,1108150.75,2530.85,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,47,1,29
2018,5649.1,11678.4,25.2,138.75,15.25,161.16666666666666,5.141666666666667,8,2,17
2000,1068.4,950874.62,2518.36,155.25,16.650000000000002,214.01666666666665,6.391666666666667,39,2,9
2019,1031.7,43379877.36,93447.57,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,24,2,25
2008,1117.9,33966707.52,21371.67,79.5,9.633333333333336,247.64545454545456,6.481818181818182,16,2,4
2016,2039.8,2337062.5,5337.5,141.1875,15.4375,160.54999999999998,5.6125,37,4,16
2013,1350.9,47681.7,89.1,136.125,9.975,204.4,5.2125,27,1,19
2004,1117.7,5626854.58,10906.77,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,37,4,12
2009,1434.5875,1741755.96,1900.26,117.625,22.5,241.4,7.275,40,2,21
1999,1434.5875,38737.45,98.55,117.625,22.5,241.4,7.275,49,4,21
2017,1165.7,8198215.68,19787.36,110.20833333333331,10.8,163.25833333333333,6.033333333333334,23,2,11
2008,3271.6,2244011.52,1411.92,137.25,12.5,153.55,6.15,40,2,6
2008,1560.1,1260897.6,793.35,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,36,2,29
2012,956.2,2908328.8,5978.66,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,6,4,12
2018,2989.7,112057.492,241.801,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,16,4,13
2015,1201.9,92535.26,193.38,97.22368421052632,17.86842105263158,247.7,7.605263157894737,48,4,24
2009,1321.0,17860400.04,19485.74,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,19,1,12
2008,944.6,1828051.2,1150.2,120.1923076923077,18.884615384615383,270.11538461538464,7.4,41,2,0
2007,1257.2,75210920.0,90208.0,96.375,16.125,289.9888888888889,7.563888888888889,52,1,15
2019,1446.7,138438.56,298.22,89.1,16.663636363636364,285.64,7.612727272727272,26,1,14
2012,1049.5,700767.6,1440.57,89.1,16.663636363636364,285.64,7.612727272727272,48,4,14
1998,1381.6,2643097.6,7758.08,155.25,16.650000000000002,214.01666666666665,6.391666666666667,4,2,9
2000,405.3,29451.0,78.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,28,1,22
2017,3865.8,42949.632,103.664,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,1,1,18
2001,849.9,4179976.64,10641.28,92.64,12.646666666666668,211.60533333333333,7.617333333333333,23,2,27
2011,1374.7,3024238.56,5957.49,110.20833333333331,10.8,163.25833333333333,6.033333333333334,1,2,11
2017,1279.1,86906.88,209.76,147.775,19.15,222.65,6.784999999999999,31,2,10
2016,965.3,175624.5,401.1,92.64,12.646666666666668,211.60533333333333,7.617333333333333,51,2,27
2017,2098.563636,3135732.48,7568.46,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,9,4,2
2003,1163.0,339600.38,823.44,89.1,16.663636363636364,285.64,7.612727272727272,20,2,14
2017,4472.3,19050.24,45.98,138.75,15.25,161.16666666666666,5.141666666666667,46,4,17
2006,1146.3,17121951.99,29495.18,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,16,1,12
2007,1021.6,8724360.0,10464.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,31,4,7
2010,1096.0,258301.05,373.2,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,1,2,29
